# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,3.49454e-05,2.49945,2.5014,2.50187,2.50259,2.50017,2.50063,2.5003,2.49797,2.49978,2.49955,13.9356,14.1776,14.5493,14.7926,14.9296,15.0512,14.9644,15.1111,15.7924,15.6099,24,14,20,13,9,17,10,14,18,16
0,0,0.000202313,2.49875,2.50076,2.50122,2.4997,2.50064,2.49976,2.49853,2.49869,2.49906,2.49884,26.5833,29.0989,33.7252,36.9134,39.5233,41.2774,39.9459,42.8488,54.754,51.2481,24,20,36,30,41,28,47,41,49,55
0,0,6.61245e-05,2.50019,2.49926,2.49998,2.50276,2.49864,2.49869,2.49918,2.49967,2.5,2.49887,15.7309,16.177,16.9859,17.5524,17.8693,18.1309,17.9537,18.3782,19.9156,19.4689,10,15,17,18,11,21,17,15,22,23
0,0,4.01729e-05,2.50009,2.49796,2.49858,2.50036,2.50104,2.49875,2.49951,2.49846,2.5006,2.49879,14.229,14.4502,14.8876,15.1887,15.4036,15.5042,15.4191,15.6184,16.4316,16.1884,19,12,13,19,13,20,14,18,18,10
0,0,7.12587e-05,2.49923,2.50133,2.49892,2.50141,2.50019,2.50031,2.50093,2.49947,2.49951,2.49817,16.0307,16.5724,17.4116,18.029,18.4394,18.7316,18.536,18.971,20.6802,20.1783,17,14,23,16,17,15,15,23,22,23
0,0,0.000118308,2.5001,2.49934,2.49867,2.49897,2.49893,2.49987,2.50032,2.49984,2.49845,2.50047,19.2426,20.2481,22.0519,23.2759,24.2101,24.869,24.4252,25.4336,29.3073,28.2553,25,30,24,31,26,30,20,29,25,30
0,0,8.10219e-05,2.49879,2.49987,2.49951,2.49911,2.49988,2.5021,2.5015,2.5002,2.50087,2.4999,16.6394,17.2578,18.2983,18.9764,19.5104,19.9037,19.6419,20.1741,22.267,21.6655,19,17,22,18,22,27,23,25,31,25
0,0,5.92505e-06,2.50168,2.50163,2.498,2.50087,2.49994,2.50089,2.50035,2.50037,2.50079,2.50064,12.4855,12.5172,12.5258,12.5956,12.6087,12.6371,12.6186,12.6447,12.7411,12.7146,10,14,18,16,15,5,18,12,11,16
0,0,6.53789e-05,2.49923,2.50094,2.50339,2.4994,2.4999,2.4995,2.49994,2.49937,2.50054,2.49901,15.6706,16.1524,16.9803,17.4222,17.8146,18.0642,17.8887,18.2875,19.8163,19.3687,21,14,24,16,17,20,21,19,21,23
0,0,0.000133531,2.5006,2.49846,2.50168,2.49946,2.49947,2.50164,2.4987,2.49986,2.49901,2.49944,20.4182,21.5989,23.8777,25.3135,26.4649,27.3095,26.6678,27.9614,32.8366,31.4514,21,34,18,28,22,29,23,36,33,35
0,0,0.000172987,2.49803,2.50128,2.49871,2.49982,2.49969,2.50063,2.50011,2.50003,2.50119,2.49966,23.7192,25.6649,29.0296,31.4361,33.2961,34.6142,33.6748,35.7492,44.1241,41.6409,17,25,37,22,36,30,33,33,42,42
0,0,0.00014199,2.50161,2.4991,2.49988,2.49983,2.49916,2.5003,2.50303,2.5001,2.49994,2.50004,21.1179,22.4134,24.87,26.5248,27.7905,28.7008,28.1489,29.4797,35,33.4203,19,25,23,28,27,34,26,33,31,28
0,0,-1.94672e-05,2.50064,2.49992,2.49921,2.5006,2.50175,2.50097,2.49908,2.50048,2.50058,2.49848,11.3072,11.2034,11.038,10.9562,10.8979,10.843,10.8555,10.7977,10.5474,10.5923,11,11,12,11,18,19,12,11,11,14
0,0,1.77023e-05,2.50031,2.50046,2.50022,2.50071,2.50131,2.4994,2.49878,2.4995,2.49975,2.50124,13.0488,13.152,13.3192,13.4333,13.5208,13.5474,13.5018,13.5944,13.8923,13.8329,18,9,20,18,15,14,9,11,17,9
0,0,0.000107843,2.50011,2.50016,2.49931,2.50163,2.49992,2.49908,2.50038,2.49848,2.49948,2.49907,18.4804,19.3731,20.9354,22.0368,22.8036,23.329,22.9697,23.7977,27.1419,26.1933,27,11,17,19,26,28,25,25,25,26
0,0,0.000102618,2.49905,2.49892,2.49782,2.49721,2.50232,2.50041,2.50203,2.49992,2.49917,2.49927,18.0919,18.9192,20.3622,21.3203,22.1745,22.6351,22.3118,23.0693,26.0997,25.2435,13,24,22,22,16,26,19,23,21,23
0,0,1.87871e-05,2.49825,2.49804,2.50254,2.49894,2.50113,2.50137,2.50008,2.49998,2.49998,2.49974,13.0766,13.1816,13.4232,13.4895,13.6039,13.6633,13.6057,13.6931,14.0079,13.9191,13,15,8,16,11,8,15,11,12,14
0,0,9.72459e-05,2.49988,2.49928,2.50055,2.49881,2.49871,2.49828,2.50028,2.49651,2.50087,2.49823,17.735,18.4939,19.8739,20.7349,21.4152,21.8666,21.5805,22.235,25.1209,24.2729,17,14,14,18,27,28,25,14,25,25
0,0,0.000116355,2.50003,2.50109,2.49938,2.49899,2.49938,2.49981,2.49892,2.50025,2.50108,2.49934,19.0965,20.1139,21.852,23.0285,23.9477,24.5762,24.1127,25.1366,28.9608,27.8345,23,23,21,31,22,23,32,34,30,33
0,0,7.13716e-05,2.50007,2.50103,2.49925,2.50058,2.50002,2.50014,2.49984,2.49954,2.49812,2.50014,16.0512,16.5756,17.4273,18.0251,18.4483,18.7412,18.5282,18.9856,20.6688,20.2342,19,20,23,25,19,21,19,13,17,24
0,0,0.000126478,2.49973,2.49897,2.50252,2.50035,2.49965,2.49981,2.49936,2.50052,2.50101,2.50201,19.8521,20.9644,23.0652,24.3755,25.4062,26.1239,25.602,26.7781,31.2218,29.9908,20,18,25,18,23,31,33,28,34,28
0,0,0.000110657,2.5011,2.50113,2.4993,2.50084,2.4988,2.50092,2.49993,2.50123,2.50032,2.50108,18.7008,19.6279,21.2334,22.3617,23.1538,23.7722,23.3422,24.2849,27.739,26.7764,18,25,20,20,29,31,24,18,35,30
0,0,0.000182283,2.49885,2.49904,2.50032,2.49963,2.50128,2.50112,2.49982,2.49849,2.49921,2.50046,24.6065,26.6519,30.4674,33.0731,35.201,36.6289,35.5555,37.8201,47.1872,44.5204,27,26,38,31,42,42,42,37,50,42
0,0,4.67004e-05,2.49863,2.5017,2.49726,2.50021,2.49957,2.49987,2.49972,2.50131,2.5006,2.5007,14.571,14.9171,15.3639,15.7395,15.976,16.145,16.0255,16.3124,17.2484,16.9896,15,9,17,15,15,12,9,18,10,17
0,0,2.10389e-05,2.49918,2.50018,2.49933,2.50115,2.50107,2.50049,2.49999,2.50166,2.50018,2.50012,13.2032,13.3384,13.5325,13.6873,13.7824,13.838,13.7858,13.9097,14.2472,14.1489,14,17,14,15,10,21,8,14,14,16
0,0,6.78884e-05,2.49892,2.49881,2.49857,2.50077,2.50001,2.50206,2.5007,2.50019,2.50096,2.50162,15.8184,16.2929,17.113,17.6877,18.0783,18.3868,18.1684,18.5907,20.1979,19.7687,14,9,17,18,12,13,20,24,21,19
0,0,0.000119602,2.49891,2.5011,2.5011,2.50218,2.49918,2.49966,2.49989,2.50078,2.50225,2.5001,19.3159,20.3969,22.2499,23.5169,24.3991,25.0586,24.6011,25.6633,29.7031,28.5057,19,18,20,24,29,35,30,19,28,25
0,0,8.65072e-05,2.50048,2.49935,2.49994,2.50026,2.50014,2.49932,2.50051,2.50012,2.49875,2.50228,17.0245,17.6605,18.818,19.5781,20.1478,20.5162,20.2654,20.8729,23.1444,22.5805,21,27,16,24,24,23,19,18,22,17
0,0,3.9233e-05,2.49889,2.49851,2.49949,2.49998,2.50015,2.49997,2.50009,2.50046,2.50011,2.49962,14.1604,14.3998,14.8309,15.1048,15.3062,15.4353,15.343,15.5586,16.3092,16.0941,15,15,17,10,15,15,16,16,19,16
0,0,1.15137e-05,2.49934,2.49977,2.49992,2.50083,2.49802,2.50143,2.5007,2.49959,2.49903,2.49999,12.7282,12.7979,12.9073,12.9868,13.0002,13.0775,13.0445,13.082,13.2581,13.2211,10,14,12,11,10,14,22,12,14,23
0,0,0.000158311,2.50123,2.50058,2.501,2.50116,2.49946,2.49933,2.49972,2.50209,2.49998,2.50076,22.4835,24.0785,27.0267,29.0456,30.5657,31.6401,30.8801,32.6964,39.5159,37.5578,15,19,32,28,39,38,33,41,46,35
0,0,0.000117569,2.49934,2.50202,2.49965,2.49982,2.50053,2.5001,2.50079,2.50034,2.50059,2.49818,19.1732,20.2381,21.9918,23.2015,24.1449,24.7641,24.3309,25.3296,29.2089,28.0431,19,17,26,30,25,28,48,27,24,28
0,0,0.000160169,2.4977,2.50089,2.50081,2.50031,2.49923,2.49943,2.49918,2.49913,2.49851,2.49921,22.5657,24.2791,27.2753,29.3178,30.8907,31.9999,31.2025,32.9789,40.0066,37.998,25,29,24,37,28,30,24,38,38,31
0,0,3.53836e-05,2.49886,2.50043,2.50122,2.49855,2.50029,2.50041,2.5001,2.49995,2.49916,2.50018,13.9509,14.1906,14.5718,14.7683,14.9694,15.0878,15,15.1825,15.8341,15.6684,12,15,14,19,23,20,11,18,12,21
0,0,5.53384e-05,2.49936,2.5006,2.49901,2.50073,2.50158,2.49819,2.50101,2.49975,2.50009,2.50178,15.0764,15.4647,16.0739,16.5112,16.8326,16.9801,16.8818,17.1864,18.3829,18.0847,14,17,18,22,13,19,21,18,18,22
0,0,0.000164162,2.49935,2.50153,2.50118,2.49955,2.49914,2.49923,2.49933,2.49849,2.49895,2.50071,22.9542,24.7153,27.8385,29.9436,31.6132,32.7734,31.948,33.7866,41.2299,39.1503,30,26,25,29,30,30,24,33,46,36
0,0,0.000100428,2.49796,2.49995,2.50037,2.49963,2.49872,2.50098,2.49945,2.50108,2.50146,2.49939,17.92,18.7613,20.1906,21.117,21.8153,22.3509,21.9698,22.7837,25.7375,24.8568,13,14,22,16,20,25,17,25,29,29
0,0,7.00143e-05,2.50067,2.50178,2.50071,2.49862,2.5003,2.49996,2.49794,2.499,2.50151,2.50039,15.9767,16.4914,17.334,17.8565,18.3085,18.5851,18.346,18.8158,20.5309,20.045,17,13,18,17,22,19,15,21,16,21
0,0,0.000124943,2.50008,2.50062,2.4989,2.49896,2.49939,2.50057,2.49892,2.50078,2.4982,2.50177,19.7416,20.8608,22.8052,24.1377,25.174,25.9026,25.3609,26.5305,30.7811,29.6582,18,10,21,16,25,21,34,42,23,22
0,0,0.000179909,2.5005,2.50142,2.49948,2.49981,2.5013,2.49997,2.49911,2.49979,2.49884,2.49955,24.422,26.444,30.0808,32.6515,34.719,36.0663,35.038,37.3137,46.3442,43.7356,30,19,29,31,47,37,30,29,53,50
0,0,0.000139136,2.50001,2.50175,2.50095,2.50007,2.49936,2.50071,2.5001,2.50039,2.49938,2.50093,20.8529,22.1987,24.5421,26.1194,27.3386,28.2224,27.5997,28.9693,34.2462,32.7785,21,27,28,28,31,24,30,26,31,38
0,0,0.000109198,2.49985,2.5,2.49918,2.50145,2.49935,2.49927,2.49963,2.50162,2.50089,2.50174,18.5724,19.4831,21.0757,22.1971,22.9709,23.5251,23.1359,24.0746,27.4554,26.5177,18,12,35,22,20,25,20,25,33,28
0,0,5.52255e-05,2.49927,2.49879,2.50031,2.4994,2.49828,2.50052,2.5002,2.49975,2.49994,2.50039,15.0685,15.4292,16.0857,16.479,16.7661,17.0083,16.8569,17.1743,18.3647,18.0451,15,16,17,12,13,11,16,22,16,8
0,0,0.00014498,2.49913,2.50027,2.50126,2.50024,2.49864,2.49994,2.50042,2.50014,2.49889,2.5009,21.3102,22.73,25.2815,26.974,28.2628,29.2128,28.5731,30.0345,35.749,34.1675,15,30,27,27,28,31,23,27,44,31
0,0,8.16906e-05,2.49857,2.50006,2.49884,2.50013,2.4993,2.50214,2.50112,2.49955,2.50152,2.50164,16.6789,17.3107,18.3477,19.0654,19.5749,19.985,19.7118,20.245,22.3925,21.8067,17,12,15,15,27,10,22,16,18,16
0,0,0.000105793,2.49986,2.49926,2.50044,2.50015,2.50158,2.50022,2.49981,2.49901,2.50249,2.50009,18.33,19.1857,20.7441,21.7584,22.5709,23.0685,22.6816,23.5086,26.8119,25.8409,11,15,23,19,28,27,36,19,32,31
0,0,0.000105717,2.50056,2.49998,2.49963,2.49922,2.50056,2.50075,2.5003,2.49907,2.49985,2.50138,18.3375,19.1934,20.7195,21.7292,22.5379,23.0702,22.6827,23.4989,26.7262,25.8604,15,17,22,24,22,25,19,28,24,19
0,0,2.44979e-05,2.50116,2.5011,2.50112,2.50031,2.50103,2.5001,2.49936,2.49977,2.49986,2.50124,13.4073,13.5507,13.7945,13.9375,14.0618,14.1243,14.06,14.1855,14.6135,14.5174,15,10,21,16,16,14,24,18,20,12
0,0,0.000129027,2.49893,2.5,2.49979,2.49852,2.50087,2.49991,2.49787,2.50095,2.50003,2.50085,20.0326,21.2173,23.2988,24.6732,25.817,26.5313,25.9497,27.218,31.7878,30.5034,21,18,20,18,25,19,26,22,32,30
0,0,6.0092e-05,2.50085,2.49974,2.50134,2.50119,2.4998,2.50044,2.49864,2.49923,2.50011,2.49881,15.3787,15.7705,16.501,16.9548,17.2735,17.5135,17.3189,17.6932,19.0445,18.6508,15,12,19,13,23,16,24,16,21,23
0,0,9.6822e-05,2.4986,2.50129,2.49933,2.49979,2.49926,2.499,2.49805,2.49987,2.50023,2.49995,17.6834,18.4973,19.8073,20.7071,21.3741,21.8266,21.4789,22.2512,25.0259,24.2415,19,19,16,28,27,30,20,29,26,30
0,0,9.9456e-05,2.49961,2.50028,2.49968,2.50032,2.50007,2.49962,2.4993,2.49958,2.49917,2.50133,17.8823,18.6891,20.0784,21.0193,21.7215,22.1899,21.8414,22.6123,25.4936,24.7335,22,25,17,17,27,18,17,24,28,21
0,0,5.91854e-05,2.50099,2.50013,2.49966,2.49977,2.50031,2.50021,2.50008,2.49916,2.49833,2.49984,15.3271,15.7152,16.3984,16.8469,17.1915,17.414,17.2517,17.5924,18.8828,18.5501,21,15,19,17,21,21,16,14,25,13
0,0,0.000221462,2.49973,2.49955,2.49986,2.50091,2.49932,2.49895,2.50006,2.49986,2.49906,2.50147,28.6525,31.5584,37.0826,41.048,44.1195,46.2949,44.7724,48.3284,63.1291,58.8739,34,29,40,39,47,43,47,51,60,56
0,0,6.65361e-05,2.49848,2.50138,2.50105,2.49891,2.49812,2.49876,2.50164,2.50075,2.49967,2.49824,15.729,16.2402,17.0394,17.5244,17.9029,18.1773,18.0415,18.4452,19.97,19.5137,15,21,20,21,19,12,14,23,12,21
0,0,6.25465e-05,2.49892,2.5009,2.49822,2.50017,2.50005,2.49951,2.50107,2.50091,2.50093,2.50048,15.4953,15.9562,16.6538,17.167,17.5262,17.7584,17.6133,17.9958,19.4109,19.0105,18,16,11,18,18,21,18,21,13,24
0,0,3.44096e-05,2.50023,2.49916,2.50165,2.49999,2.50033,2.49868,2.50003,2.50023,2.50052,2.50192,13.9176,14.1133,14.5069,14.7109,14.8854,14.9734,14.9133,15.0949,15.7413,15.5875,15,12,13,16,12,8,14,17,14,18
0,0,-3.99541e-06,2.49908,2.50047,2.50124,2.50143,2.49967,2.49925,2.49805,2.50002,2.50024,2.50123,11.9848,11.9806,11.9551,11.9356,11.8989,11.8835,11.8766,11.8836,11.8288,11.856,13,20,10,9,17,9,11,12,12,15
0,0,9.18988e-05,2.50075,2.50029,2.50027,2.49895,2.5002,2.49989,2.49853,2.49939,2.49914,2.50054,17.3875,18.0917,19.3414,20.1388,20.7907,21.2066,20.8764,21.5694,24.1002,23.4217,13,19,20,20,23,25,20,25,21,25
0,0,0.000174516,2.50022,2.50034,2.4996,2.50098,2.50041,2.49995,2.50099,2.4996,2.49938,2.49908,23.9119,25.8099,29.2796,31.7376,33.6176,34.9112,34.0087,36.0754,44.5474,42.0713,24,22,26,24,47,32,39,42,50,44
0,0,0.000128304,2.49997,2.49988,2.50004,2.50076,2.50025,2.49815,2.50083,2.50005,2.49869,2.49875,19.9975,21.1489,23.2202,24.6308,25.6927,26.3695,25.9162,27.0718,31.5752,30.2835,25,27,20,21,22,23,27,25,28,30
0,0,3.23536e-05,2.49892,2.49765,2.49913,2.50024,2.5006,2.50064,2.49909,2.50082,2.50068,2.50016,13.7894,13.968,14.3217,14.5496,14.7126,14.8179,14.7204,14.9119,15.5051,15.3343,12,9,7,17,13,17,17,14,22,17
0,0,7.68922e-05,2.50151,2.49788,2.50126,2.49799,2.50001,2.50076,2.50058,2.49791,2.49935,2.50162,16.4207,16.9203,17.9538,18.5308,19.0499,19.388,19.1533,19.6173,21.5612,21.0751,15,17,25,16,22,18,25,13,22,14
0,0,6.92545e-05,2.50086,2.49871,2.50142,2.49975,2.50059,2.50068,2.4998,2.5003,2.4996,2.50073,15.9329,16.3873,17.2802,17.8024,18.2331,18.5133,18.2983,18.7514,20.3763,19.9439,22,11,19,20,16,15,14,13,18,19
0,0,0.000111516,2.49924,2.50031,2.50098,2.5002,2.4991,2.49936,2.49949,2.50097,2.50116,2.50047,18.7282,19.6844,21.3611,22.4527,23.2767,23.8582,23.45,24.4086,27.9398,26.9238,12,21,18,24,23,30,14,26,42,22
0,0,0.00014214,2.49814,2.50001,2.49962,2.50103,2.50187,2.50011,2.49876,2.50192,2.50108,2.49914,21.0569,22.4482,24.8823,26.5785,27.8902,28.7213,28.0538,29.5612,35.0793,33.4259,18,22,26,28,23,25,23,24,27,25
0,0,0.000108065,2.49832,2.5005,2.49926,2.49977,2.4985,2.50011,2.50008,2.50182,2.50046,2.50218,18.4632,19.3982,20.9577,22.0227,22.8006,23.3844,22.9928,23.9104,27.2135,26.3167,18,14,19,26,27,24,27,28,21,24
0,0,9.23301e-05,2.49896,2.50106,2.50089,2.50131,2.5015,2.50052,2.49926,2.4992,2.49905,2.49881,17.3854,18.1393,19.3954,20.2342,20.8698,21.2754,20.9446,21.6233,24.1754,23.4529,9,22,14,23,19,20,26,14,17,20
0,0,6.82998e-05,2.50167,2.49892,2.49984,2.50071,2.49911,2.5002,2.49826,2.50022,2.50191,2.50004,15.8872,16.3235,17.1704,17.7265,18.1053,18.3981,18.1679,18.6388,20.279,19.7953,19,19,17,23,14,28,15,32,19,16
0,0,4.72863e-05,2.49775,2.50161,2.49946,2.50017,2.49894,2.4996,2.50101,2.50007,2.49992,2.49862,14.5912,14.9534,15.4432,15.7896,16.0204,16.1978,16.1015,16.3517,17.3119,17.0251,14,13,12,18,15,12,15,16,13,11
0,0,0.000123513,2.49969,2.49911,2.50032,2.50072,2.50158,2.50027,2.49968,2.50016,2.4984,2.49947,19.6254,20.7016,22.674,23.9914,25.0204,25.6726,25.168,26.2794,30.4618,29.2908,22,29,25,19,20,28,25,28,33,36
0,0,6.28934e-05,2.49911,2.49932,2.49916,2.50149,2.49964,2.49941,2.4988,2.49913,2.50046,2.5004,15.519,15.9548,16.6986,17.2223,17.5544,17.7938,17.6092,18.0027,19.452,19.0561,14,13,19,19,18,19,15,22,21,24
0,0,8.7362e-05,2.4989,2.50032,2.49937,2.49902,2.50057,2.49985,2.4994,2.49962,2.4995,2.501,17.0539,17.7427,18.8882,19.6455,20.2568,20.6333,20.3448,20.9739,23.3096,22.689,11,16,13,19,24,14,26,16,17,18
0,0,0.000148173,2.49769,2.50082,2.49984,2.50046,2.49948,2.49999,2.49865,2.49821,2.49926,2.4995,21.5438,23.0569,25.6542,27.4564,28.8169,29.7826,29.0631,30.5785,36.6216,34.9028,21,16,23,39,28,30,32,33,24,37
0,0,9.73273e-05,2.49921,2.49976,2.50024,2.50024,2.50165,2.50073,2.50086,2.50106,2.50225,2.50007,17.7287,18.5091,19.8758,20.7739,21.4884,21.9312,21.6034,22.3479,25.1708,24.3316,20,11,15,19,21,23,33,22,23,17
0,0,0.000163782,2.49817,2.50031,2.50001,2.49837,2.49944,2.49913,2.50037,2.49995,2.49916,2.49885,22.8936,24.6449,27.7529,29.8462,31.5528,32.6952,31.91,33.756,41.1221,38.9719,23,19,26,25,42,38,31,31,42,44
0,0,6.94927e-05,2.499,2.50018,2.49986,2.50149,2.50022,2.50116,2.49827,2.50028,2.50108,2.49958,15.918,16.4282,17.2739,17.8566,18.2515,18.5488,18.296,18.7788,20.4425,19.9546,16,18,17,16,19,26,25,14,18,22
0,0,7.01921e-05,2.50063,2.50166,2.50058,2.50118,2.49954,2.49996,2.50188,2.50048,2.49897,2.50148,15.987,16.5021,17.3473,17.9198,18.3136,18.605,18.4378,18.8645,20.5058,20.0924,16,15,15,22,11,15,17,17,16,21
0,0,0.000131886,2.5006,2.50049,2.50033,2.50098,2.50004,2.49994,2.50016,2.50056,2.49972,2.49922,20.289,21.4902,23.649,25.1246,26.228,26.9939,26.4501,27.6959,32.4608,31.0789,18,19,19,30,28,18,29,38,24,39
0,0,8.69684e-05,2.50013,2.50067,2.50002,2.5001,2.49949,2.50048,2.49952,2.49883,2.501,2.50057,17.0489,17.7189,18.8632,19.6245,20.1887,20.5973,20.3003,20.9059,23.2764,22.616,15,24,22,24,21,23,18,29,21,31
0,0,0.000143013,2.50016,2.49895,2.50267,2.49989,2.50047,2.4994,2.50008,2.49799,2.50138,2.50079,21.1707,22.5088,25.0683,26.6754,27.9928,28.8526,28.2353,29.6055,35.318,33.6895,23,29,23,20,30,28,26,36,36,29
0,0,2.40445e-05,2.50107,2.5004,2.50029,2.50191,2.49972,2.49957,2.50121,2.49995,2.50035,2.50016,13.3826,13.5149,13.7517,13.9251,14.0064,14.0782,14.0486,14.1481,14.5716,14.455,10,15,16,17,16,8,11,6,15,13
0,0,0.000182157,2.49996,2.49889,2.49811,2.50051,2.50042,2.49994,2.50141,2.50071,2.49982,2.49856,24.6217,26.6333,30.3807,33.0794,35.1449,36.5578,35.5857,37.8741,47.1713,44.3957,26,30,24,32,35,41,34,43,54,44
0,0,0.000115511,2.50156,2.49886,2.50021,2.5005,2.49933,2.49874,2.49851,2.50021,2.49966,2.50112,19.0636,19.9964,21.7776,22.9568,23.8292,24.4251,23.9836,25.0041,28.7388,27.7172,23,17,31,31,16,21,20,23,35,24
0,0,8.85086e-05,2.49852,2.49898,2.49964,2.49923,2.50081,2.50123,2.5005,2.50084,2.49888,2.50013,17.123,17.8066,19.0026,19.7735,20.3973,20.8052,20.5049,21.1497,23.4945,22.8548,10,12,21,17,18,16,17,23,27,23
0,0,0.000119558,2.49979,2.4996,2.50039,2.50171,2.50064,2.50188,2.49936,2.49728,2.50004,2.49928,19.3297,20.3627,22.2292,23.5002,24.4285,25.1076,24.5817,25.5667,29.6279,28.4737,21,18,22,23,23,32,26,29,22,26
0,0,8.91492e-05,2.50058,2.49928,2.50031,2.49997,2.49785,2.4994,2.49967,2.50017,2.50097,2.49963,17.201,17.8611,19.0766,19.8577,20.4128,20.8476,20.5652,21.2201,23.6561,22.9477,22,17,23,13,14,25,19,28,15,28
0,0,8.32437e-05,2.50007,2.49919,2.49918,2.50157,2.50088,2.50107,2.49928,2.50081,2.50121,2.50015,16.8044,17.4116,18.4977,19.256,19.7836,20.1516,19.8559,20.4674,22.6455,22.0159,16,16,18,15,28,19,14,24,31,22
0,0,6.2759e-05,2.50061,2.49937,2.49978,2.49871,2.49859,2.49909,2.5007,2.50128,2.49899,2.49868,15.5343,15.9464,16.6977,17.1619,17.5222,17.7736,17.6288,18.0263,19.404,19.0052,22,21,20,20,23,20,14,19,25,21
0,0,7.6245e-05,2.49783,2.50001,2.50016,2.50066,2.50127,2.49949,2.49893,2.50066,2.49907,2.50078,16.3196,16.9092,17.8758,18.5145,19.0023,19.2878,19.0491,19.5922,21.4517,20.9607,15,16,20,18,22,18,16,20,27,25
0,0,0.000211267,2.50083,2.50172,2.49999,2.49768,2.50041,2.5017,2.50114,2.50011,2.49901,2.5007,27.5764,30.2702,35.2345,38.6919,41.6256,43.6529,42.2143,45.3688,58.5195,54.7172,28,40,22,33,44,47,29,56,59,57
0,0,0.000138995,2.49949,2.4995,2.50048,2.50022,2.50026,2.49948,2.50053,2.50075,2.49905,2.49968,20.8307,22.1353,24.513,26.1031,27.3406,28.1637,27.5887,28.9541,34.199,32.7047,22,22,26,19,25,20,25,26,27,25
0,0,5.34898e-05,2.4992,2.49932,2.50009,2.49958,2.50059,2.50066,2.49937,2.49999,2.50031,2.49988,14.9667,15.3226,15.9424,16.326,16.6362,16.8334,16.672,16.994,18.136,17.8148,13,12,17,11,10,24,13,20,13,21
0,0,5.16564e-05,2.49955,2.50014,2.50028,2.50157,2.49741,2.50065,2.49851,2.50005,2.49887,2.49989,14.8663,15.2147,15.7992,16.1949,16.4075,16.6481,16.4791,16.8022,17.8647,17.5844,11,11,15,16,20,11,18,20,15,24
0,0,0.000107726,2.50124,2.49884,2.50154,2.49967,2.50067,2.49987,2.50165,2.50236,2.50022,2.50087,18.4928,19.3377,20.9696,21.9796,22.8051,23.3309,22.9829,23.8728,27.1382,26.2187,11,22,23,19,22,25,24,16,42,33
0,0,0.000124979,2.49933,2.50039,2.49952,2.49894,2.50076,2.49969,2.50122,2.5011,2.50011,2.50006,19.7297,20.8593,22.8235,24.142,25.2137,25.8856,25.4247,26.5452,30.8482,29.6153,16,18,22,22,28,21,28,23,33,25
0,0,0.000170634,2.49904,2.49844,2.49985,2.50066,2.50088,2.49919,2.49921,2.50078,2.50068,2.50086,23.5283,25.3344,28.7209,31.0595,32.8827,34.077,33.1825,35.256,43.337,40.9994,24,26,33,28,27,30,25,40,43,43
0,0,4.88415e-05,2.49957,2.50032,2.50101,2.50038,2.50065,2.50144,2.49953,2.50019,2.49914,2.50139,14.7058,15.0344,15.5886,15.928,16.1935,16.3807,16.2252,16.5127,17.4997,17.262,19,17,17,21,13,16,10,15,16,16
0,0,5.99156e-05,2.49949,2.5007,2.50094,2.5013,2.49967,2.49975,2.501,2.50041,2.49984,2.49948,15.3474,15.7736,16.4798,16.9403,17.2535,17.4829,17.3419,17.6947,19.0144,18.6399,19,16,24,19,22,19,20,14,18,18
0,0,0.000137798,2.50106,2.50098,2.49993,2.49991,2.49848,2.49906,2.49886,2.50107,2.49862,2.4992,20.7671,22.0544,24.3526,25.9241,27.1027,27.9494,27.3494,28.7484,33.8816,32.4119,25,25,20,21,29,28,44,21,28,31
0,0,8.62827e-05,2.50002,2.49985,2.49956,2.50104,2.49784,2.50125,2.49881,2.50025,2.50029,2.50022,17.0021,17.6523,18.7896,19.5691,20.0753,20.5281,20.2044,20.8466,23.1415,22.4981,12,26,18,31,20,17,25,22,17,18
